,x,m/z,intensity,resolution,noise,S/N
361,6,212.97886657714844,1255388.5,122002.0,13061.408203125,96.11433013016489
362,1,348.9533386230469,1156980.125,94106.0,12140.38671875,95.30010466743394
363,1,1084.9859619140625,1430116.75,53502.0,15161.4794921875,94.32567255305918
364,4,1335.97216796875,1558833.75,47902.0,16613.134765625,93.83140340409773
365,7,1335.97216796875,1775859.875,48002.0,18989.42578125,93.51835571318166
366,4,283.2638244628906,1300369.0,105506.0,14076.626953125,92.37788316265063
367,6,1284.97314453125,1526034.0,48802.0,16529.81640625,92.3200816327881
368,3,1335.9720458984375,1609675.375,48002.0,17532.642578125,91.81019734060786
369,2,1284.97265625,1376748.0,48502.0,15151.3408203125,90.8664134961756
370,2,1279.9945068359375,1371129.625,49206.0,15151.23828125,90.49620892681781
371,1,512.9544677734375,1164333.5,79406.0,12919.0498046875,90.12532017467241
372,4,212.9788818359375,1249457.125,123106.0,13879.3896484375,90.02248345557905
373,3,444.88665771484375,1300788.875,83602.0,14497.5986328125,89.72443698751026
374,6,494.8835754394531,1303248.0,80302.0,14538.8076171875,89.6392630203955
375,2,428.9142761230469,1118498.375,85802.0,12566.390625,89.00713087613413
376,5,444.8867492675781,1212670.25,84302.0,13687.8427734375,88.59469458206348
377,5,1335.9725341796875,1486603.625,47802.0,16792.552734375,88.52755435788302
378,6,1279.9951171875,1453007.875,49106.0,16524.78515625,87.92900248088513
379,7,444.88677978515625,1341416.125,84302.0,15554.9765625,86.23710357969239
380,2,178.9769744873047,1020793.4375,132402.0,11897.634765625,85.7980142783763
381,6,178.97702026367188,1113158.875,134002.0,13164.0888671875,84.5602674237967
382,7,248.95999145507812,1200504.75,111402.0,14727.87109375,81.51244279354486
383,2,494.8834533691406,1052255.875,79702.0,12980.5205078125,81.06422807673127
384,7,268.98260498046875,1188493.875,108402.0,14705.150390625,80.82160626916829
385,3,428.9142761230469,1165283.0,86302.0,14476.6484375,80.49397656031184
386,1,212.97882080078125,948373.6875,122202.0,11782.361328125,80.49096960183961
387,5,428.9143981933594,1083990.25,86706.0,13533.66015625,80.09586745086109
388,1,268.9825134277344,970310.1875,108002.0,12166.3984375,79.75328051966899
389,4,178.97703552246094,1121811.25,133902.0,14100.0361328125,79.56087767671805
390,4,428.91436767578125,1137244.625,86306.0,14321.041015625,79.41075119882744
391,7,378.9176940917969,1195812.0,91706.0,15169.4912109375,78.83006643873435
392,1,1279.9945068359375,1204750.875,49206.0,15310.5498046875,78.68762979570803
393,6,428.9144287109375,1113599.0,86406.0,14205.765625,78.39063584438097
394,5,1279.99462890625,1312069.25,49206.0,16861.04296875,77.816612675252
395,3,1284.972412109375,1362203.75,48302.0,17508.845703125,77.80088836792206
396,1,178.97698974609375,938375.125,131802.0,12071.728515625,77.73328598182252
397,1,680.034423828125,1051640.75,67206.0,13588.8271484375,77.39010427554979
398,5,268.98260498046875,1005315.8125,109002.0,13001.3896484375,77.32371997795008
399,7,428.914306640625,1191895.375,86106.0,15459.6728515625,77.09706320722924
400,4,444.88665771484375,1101617.875,83602.0,14335.0693359375,76.84775351858842
401,2,1480.9853515625,1156365.75,45502.0,15155.37109375,76.30072156246175
402,6,1183.9764404296875,1251824.625,50906.0,16412.2578125,76.27376070381845
403,4,1279.9949951171875,1259542.75,48906.0,16555.482421875,76.08009950442445
404,2,268.9825439453125,954303.875,108802.0,12571.1953125,75.9119440337627
405,2,378.9176025390625,942946.4375,91506.0,12433.03125,75.84203872245556
406,2,1183.9761962890625,1141504.0,51206.0,15077.810546875,75.70754364177802
407,2,680.0345458984375,1079544.625,68106.0,14296.1484375,75.51296978480327
408,5,178.97703552246094,968971.1875,133102.0,12980.6337890625,74.64744813280662
409,6,1134.9830322265625,1220215.25,52402.0,16349.97265625,74.6310269536479
410,1,1335.971923828125,1142308.25,47702.0,15389.923828125,74.22442519906681
411,2,1419.455810546875,1123855.25,46606.0,15154.10546875,74.16176773466142
412,3,178.9769744873047,1014775.0625,132702.0,13808.6689453125,73.48826063677022
413,2,1134.98291015625,1102971.125,52302.0,15017.890625,73.44381128757888
414,7,494.8836364746094,1148575.125,79202.0,15640.7939453125,73.43457940920094
415,3,1279.994384765625,1283448.875,49306.0,17506.5234375,73.312607130824
416,7,146.98727416992188,1035966.9375,144102.0,14195.5830078125,72.97811839991766
417,6,378.9176330566406,1017692.4375,91406.0,13965.267578125,72.87310692808344
418,7,680.0347290039062,1196491.25,67606.0,16467.1875,72.65911376790967
419,7,178.97702026367188,1059237.75,132202.0,14588.0693359375,72.60986533636654
420,6,268.9825744628906,980192.4375,108302.0,13502.1572265625,72.59524689667283
421,4,680.0346069335938,1102481.875,67606.0,15190.5283203125,72.57692765865036
422,1,444.8865966796875,942364.125,84702.0,13012.3828125,72.42056574716992
423,1,428.9142761230469,922084.125,85602.0,12753.447265625,72.30077529589502
424,1,248.9599609375,843818.25,112002.0,11676.6455078125,72.26546780369637
425,2,146.98724365234375,857093.625,144202.0,11897.396484375,72.04043557980368
426,1,1480.98486328125,1119710.25,45502.0,15595.5498046875,71.7967794673999
427,3,494.8835144042969,1032262.5625,79702.0,14395.6572265625,71.70652553433236
428,5,1183.9765625,1203206.5,50906.0,16839.666015625,71.45073417035601
429,5,680.03466796875,1060995.375,67806.0,14849.458984375,71.4501030722
430,5,494.8835144042969,993528.6875,79002.0,13908.8134765625,71.43159185894454
431,3,268.9825439453125,961393.125,107806.0,13464.0576171875,71.40441257268067
432,4,494.883544921875,1015259.4375,78202.0,14241.880859375,71.28689303924948
433,4,378.91766357421875,1014834.625,89806.0,14285.8681640625,71.03765856897068
434,3,1183.976318359375,1228289.125,51106.0,17402.3203125,70.58191683310909
435,6,680.0346069335938,1059829.125,67606.0,15023.107421875,70.54659833269868
436,6,146.98727416992188,973137.0625,143902.0,13821.9541015625,70.40517247774625
437,5,1480.9854736328125,1167490.0,45902.0,16615.126953125,70.26669150911403
438,4,1284.972412109375,1148350.75,48402.0,16560.609375,69.34230039466769
439,3,1480.984619140625,1216652.875,45402.0,17600.302734375,69.12681522368167
440,1,378.9176025390625,840785.5625,90902.0,12176.453125,69.05012107127871
441,2,248.95997619628906,848226.875,112102.0,12301.373046875,68.9538372479063
442,7,1183.9765625,1308421.625,50906.0,18980.14453125,68.93633622471839
443,4,268.98260498046875,956548.75,107702.0,13922.32421875,68.70611077364227
444,3,378.9175720214844,986701.75,91306.0,14411.431640625,68.46660169545851
445,6,1480.9853515625,1140678.0,45802.0,16727.904296875,68.19013187522206
446,6,1399.95751953125,1122482.5,47206.0,16646.01953125,67.43248726175857
447,6,248.95999145507812,904736.1875,111902.0,13469.62890625,67.16860529692813
448,1,1284.97265625,1019360.5625,48302.0,15317.6083984375,66.5482845614451
449,4,146.9872589111328,932408.625,147902.0,14029.181640625,66.46208231419415
450,6,1035.99072265625,1073715.375,54202.0,16223.078125,66.18444210937929
451,5,248.95999145507812,865194.625,113002.0,13121.9306640625,65.93500965292702
452,5,1284.9730224609375,1110702.25,48402.0,16854.951171875,65.8976842278471
453,2,1035.9912109375,981512.875,54202.0,14896.09375,65.89062149263125
454,6,1099.97802734375,1073472.0,53006.0,16305.470703125,65.83508195162163
455,7,1284.9730224609375,1249547.0,48502.0,19092.068359375,65.448487637874
456,5,378.9176940917969,868430.0,90602.0,13351.009765625,65.04601638716173
457,4,1480.9852294921875,1088081.125,45702.0,16762.484375,64.91168615928986
458,1,585.9833984375,832890.8125,72106.0,13011.0009765625,64.01435323848922
459,3,146.9872283935547,877535.75,147902.0,13734.794921875,63.891434491124066
460,7,1279.9949951171875,1218850.375,48806.0,19102.087890625,63.80718076363748
461,5,146.9872589111328,830976.875,146002.0,13073.9326171875,63.55982544284843
462,7,1480.986083984375,1188356.625,45902.0,18697.564453125,63.55676045290407
463,1,113.9887466430664,731174.75,166902.0,11504.8203125,63.553773995546706
464,2,113.9887466430664,782137.6875,164502.0,12343.4814453125,63.36443174198806
465,5,1035.9912109375,1054663.0,54202.0,16673.50390625,63.25383110413064
466,4,1183.9761962890625,1041397.9375,50906.0,16500.66796875,63.11247153583508
467,1,494.88348388671875,810703.3125,79702.0,12941.0400390625,62.64591640647845
468,1,1134.982421875,950247.6875,52102.0,15192.1494140625,62.54860070164991
469,4,248.9600067138672,818576.0625,112402.0,13107.9150390625,62.44899055727675
470,5,1134.98291015625,1041515.1875,52402.0,16785.12109375,62.04990608544444
471,4,1035.9912109375,1018858.0625,53802.0,16457.166015625,61.90969098401639
472,7,585.9834594726562,964386.9375,71506.0,15598.6796875,61.82490805762306
473,2,1399.9576416015625,935535.5,47306.0,15153.705078125,61.73641991690099
474,2,585.9835815429688,838869.75,72106.0,13611.8349609375,61.62796951383429
475,3,680.0343627929688,954273.1875,67006.0,15513.4775390625,61.51252580842477
476,6,1380.99169921875,1015529.875,46702.0,16626.8515625,61.07770140261634
477,1,146.98724365234375,716114.75,144302.0,11729.69921875,61.051416293376555
478,6,394.8899230957031,860913.1875,88302.0,14104.5068359375,61.03816301513223
479,4,1134.9827880859375,1002016.6875,52202.0,16486.55078125,60.77782434877671
480,3,1035.9908447265625,1044276.25,54402.0,17182.291015625,60.776310274943555
481,4,585.9833984375,896300.875,72206.0,14819.103515625,60.48280005973076
482,5,394.8899230957031,802153.5625,88406.0,13281.87109375,60.39462036922391
483,5,113.98876190185547,760791.0,165902.0,12628.9267578125,60.241936198526126
484,3,248.95994567871094,818000.875,111002.0,13607.7978515625,60.11265628156535
485,2,1099.977783203125,896986.75,52706.0,14975.078125,59.89863575419577
486,7,394.8899230957031,900466.5,87906.0,15258.736328125,59.01317649353796
487,2,217.00265502929688,717368.125,119706.0,12246.6806640625,58.57653552648713
488,7,113.98876190185547,835032.5625,166302.0,14284.25390625,58.458255361495354
489,7,1399.9578857421875,1088377.375,46806.0,18860.646484375,57.70626027594867
490,3,1134.9827880859375,999765.4375,52102.0,17330.482421875,57.68826355566821
491,1,1035.9908447265625,867601.0625,53802.0,15130.1064453125,57.342693895507516
492,3,394.889892578125,825268.6875,89402.0,14432.1142578125,57.18279891342042
493,5,1419.455810546875,952951.0,46306.0,16690.408203125,57.09572758211964
494,3,113.9887466430664,770262.0,168402.0,13517.8212890625,56.98122378812865
495,1,1419.456298828125,878179.4375,45906.0,15508.3037109375,56.62640182115138
496,4,113.98876190185547,750103.0625,167202.0,13432.1533203125,55.84384309890745
497,7,1035.9912109375,1031601.0625,53702.0,18491.228515625,55.78867091649979
498,2,1380.9915771484375,845173.1875,46702.0,15153.3154296875,55.77480330437691
499,2,394.88983154296875,696794.5625,87906.0,12511.4560546875,55.69252367225007
500,7,1099.97802734375,1039177.4375,53406.0,18703.650390625,55.56014017567802
501,1,394.88983154296875,680662.0625,88702.0,12261.533203125,55.5119862438186
502,1,1183.9759521484375,840697.4375,50806.0,15222.2041015625,55.22836455817234
503,3,217.00265502929688,762413.125,118902.0,13836.0009765625,55.1035755411907
504,4,548.940673828125,799121.1875,75106.0,14582.1904296875,54.801176226110044
505,1,1399.957275390625,845541.8125,47006.0,15480.654296875,54.61925550980653
506,5,585.9835205078125,773162.0,72206.0,14176.138671875,54.539675287878524
507,6,113.9887466430664,731384.9375,167702.0,13488.1396484375,54.224300501272275
508,4,217.00267028808594,739812.8125,121006.0,13648.6982421875,54.20391009988575
509,2,548.9407348632812,716429.5625,74402.0,13330.00390625,53.74563785117045
510,4,394.889892578125,765345.75,88406.0,14293.390625,53.545430197742185
511,2,1305.9512939453125,811205.3125,48506.0,15151.7724609375,53.53864140920498
512,3,585.983154296875,793475.625,72406.0,14863.921875,53.38265578040789
513,3,1399.9580078125,936625.9375,47206.0,17562.49609375,53.33102609675847
514,5,1399.95751953125,890350.1875,47106.0,16714.265625,53.268878661846685
515,4,1399.9576416015625,886464.0,47306.0,16679.033203125,53.14840429923188
516,7,1134.9830322265625,991427.875,51902.0,18818.875,52.68263246341771
517,6,498.9438171386719,761080.75,78506.0,14564.3427734375,52.25644313920308
518,1,217.0026092529297,612523.375,119306.0,11743.5693359375,52.15819462363669
519,4,1380.9915771484375,866654.5,46902.0,16659.5,52.02163930490111
520,5,1099.9779052734375,868821.875,53106.0,16746.15234375,51.881880515930085
521,4,1099.97802734375,846792.875,53406.0,16476.462890625,51.39409353944648
522,6,1419.4560546875,856421.6875,46006.0,16665.724609375,51.38820588804375
523,4,1419.4560546875,853400.375,46006.0,16699.115234375,51.10452637893545
524,2,364.92724609375,629678.625,93102.0,12364.3388671875,50.926995107764476
525,1,548.9406127929688,656848.625,74706.0,12912.150390625,50.87058353013854
526,2,297.1524963378906,631622.5625,101602.0,12530.3466796875,50.407429151493545
527,7,548.9407958984375,781334.8125,74006.0,15506.8974609375,50.386275814889075
528,7,498.94384765625,787276.1875,78006.0,15646.8310546875,50.3153759856151
529,2,1405.945556640625,762306.5,46702.0,15153.828125,50.30454969608546
530,5,412.9693908691406,668692.75,86002.0,13379.7412109375,49.978003270598805
531,6,1305.9512939453125,823469.0625,48706.0,16551.015625,49.75338560228083
532,6,412.96942138671875,703104.875,85502.0,14175.896484375,49.59861803272748
533,6,217.002685546875,649877.6875,120602.0,13107.1103515625,49.582071873113364
534,6,585.9833984375,725177.3125,72206.0,14755.99609375,49.144585556454146
535,5,477.9652099609375,677913.0,81202.0,13838.8251953125,48.98631136909102
536,3,1419.4560546875,860659.875,46106.0,17571.59375,48.98018285905341
537,5,548.9407348632812,685565.875,74302.0,14031.1083984375,48.8604218235777
538,2,980.014404296875,719650.4375,56106.0,14742.56640625,48.814461313527445
539,3,548.9405517578125,711097.75,74102.0,14614.2548828125,48.65781770621137
540,3,1099.9775390625,835861.125,52706.0,17279.15625,48.37395489146063
541,6,1205.957763671875,793496.0,50206.0,16440.203125,48.265583701539576
542,6,548.9407958984375,707266.5,74206.0,14691.537109375,48.141082497669856
543,2,523.2533569335938,632741.5625,75102.0,13172.91015625,48.033544220279246
544,5,217.00270080566406,620066.5,118506.0,12946.6826171875,47.893851910513696
545,1,1405.945556640625,735718.1875,46802.0,15489.1455078125,47.4989525489908
546,4,412.9694519042969,675478.3125,85702.0,14307.037109375,47.213011844176876
547,3,1380.9912109375,826539.5,47002.0,17553.646484375,47.08648432311351
548,1,314.9307556152344,575112.5,98906.0,12218.6630859375,47.06836549588628
549,1,1099.9776611328125,707276.375,53406.0,15170.67578125,46.62128340216387
550,1,102.97555541992188,534605.25,175002.0,11513.701171875,46.43209355701385
551,6,1235.9781494140625,761307.5625,48802.0,16478.3671875,46.200424704548716
552,1,1305.9515380859375,707198.0,48306.0,15347.3564453125,46.07946668339729
553,6,478.911376953125,663950.3125,78806.0,14438.353515625,45.98518188251046
554,2,412.9693908691406,573444.8125,86402.0,12550.7392578125,45.69012236813428
555,2,498.9437255859375,593952.8125,78506.0,13014.4130859375,45.63807899580085
556,5,1380.9915771484375,762634.5625,46402.0,16737.470703125,45.56450469888565
557,6,477.9652404785156,656037.75,79902.0,14432.4033203125,45.45589084783109
558,2,314.9307861328125,562195.1875,99306.0,12400.0302734375,45.33821088358923
559,4,498.9438171386719,643542.5625,79002.0,14233.7109375,45.21256370357563
560,3,297.15252685546875,639219.125,101302.0,14204.18359375,45.002172830352855
561,7,1380.991455078125,841923.3125,46902.0,18898.818359375,44.54899224333532
562,3,747.9568481445312,695697.1875,63306.0,15673.58203125,44.386610929966004
563,5,498.9438171386719,609867.125,78806.0,13925.6103515625,43.79464236061803
564,7,412.96942138671875,672074.0,86402.0,15364.533203125,43.741908140971475
565,3,1305.9510498046875,761951.1875,48606.0,17518.634765625,43.49375380523931
566,6,1499.9520263671875,726182.125,45206.0,16747.072265625,43.361735919093135
567,2,1235.978271484375,655689.625,48702.0,15141.4111328125,43.30439344448382
568,2,154.9735107421875,510863.0625,140902.0,11850.6279296875,43.1085226480038
569,7,1419.4564208984375,807563.6875,46106.0,18821.40234375,42.90666937302717
570,1,1380.9912109375,662776.3125,46802.0,15453.7607421875,42.887703747779334
571,5,1305.9517822265625,719399.5625,48706.0,16829.283203125,42.74689265235111
572,3,477.96514892578125,615871.875,80702.0,14433.216796875,42.6704513392569
573,2,477.9651184082031,547416.8125,80302.0,12839.2998046875,42.636033181509134
574,3,498.9437255859375,613030.4375,78006.0,14386.6435546875,42.611081255312016
575,7,478.9112548828125,661615.8125,78902.0,15617.046875,42.36497577266829
576,7,314.9309387207031,648728.625,98902.0,15315.9326171875,42.356455934782474
577,1,498.9437561035156,546043.875,78606.0,12931.375,42.22628104126591
578,6,297.152587890625,599865.5,100402.0,14206.3349609375,42.22521161505922
579,3,412.9693298339844,608980.8125,85506.0,14455.7353515625,42.127280120286386
580,4,297.1525573730469,596730.0,99302.0,14170.587890625,42.11046179635113
581,6,1405.9459228515625,699989.4375,46302.0,16652.0703125,42.03618074892152
582,3,980.0142822265625,702027.3125,55202.0,16744.1953125,41.92660796162103
583,3,478.91107177734375,601924.125,79602.0,14431.1171875,41.710154326885856
584,7,1305.951171875,794119.6875,48306.0,19049.84765625,41.68640620280551
585,7,542.953857421875,646477.5,73802.0,15526.1328125,41.63802460066068
586,5,747.9570922851562,640125.25,63906.0,15412.5283203125,41.53278661985427
587,4,1305.9512939453125,688672.5,48606.0,16582.21484375,41.53079106073502
588,5,1499.9512939453125,688407.25,45506.0,16591.921875,41.49050695792286
589,3,1405.9453125,724358.125,46702.0,17565.291015625,41.23803723807682
590,5,980.0143432617188,672941.25,56006.0,16445.650390625,40.91910225597503
591,6,542.95361328125,599856.0625,74002.0,14678.4716796875,40.86638415701673
592,5,605.9810791015625,583662.25,69102.0,14309.619140625,40.78810513852065
593,6,1485.962158203125,680791.8125,45702.0,16732.935546875,40.6857368566834
594,3,364.9272766113281,582081.3125,91402.0,14393.3154296875,40.441086373984774
595,2,1205.9578857421875,610331.375,50506.0,15104.6953125,40.40673197127756
596,4,1405.94677734375,673712.75,46602.0,16685.201171875,40.37786197841159
597,4,1205.9580078125,665503.8125,50306.0,16507.001953125,40.31645567074105
598,3,314.93084716796875,582343.6875,100402.0,14467.025390625,40.253173805679054
599,1,523.25341796875,519475.3125,75102.0,12917.0751953125,40.216171590339066
600,4,314.9308166503906,572970.625,98702.0,14258.0673828125,40.185714488254696
601,6,432.98504638671875,569460.1875,83402.0,14213.390625,40.06504869417814
602,7,527.962158203125,622661.375,75202.0,15574.2978515625,39.98006079853745
603,2,621.9411010742188,557329.0,70502.0,13959.427734375,39.92491745399999
604,2,102.97555541992188,467484.78125,173102.0,11720.830078125,39.8849550871387
605,2,1485.9620361328125,602248.4375,45402.0,15155.47265625,39.73801749110328
606,2,1419.9564208984375,600486.875,45402.0,15154.1162109375,39.62533127247618
607,6,980.0145874023438,634187.875,55802.0,16029.4609375,39.56389285159016
608,6,747.9572143554688,611877.0,64106.0,15487.1708984375,39.50863614875795
609,4,478.91131591796875,563693.3125,78102.0,14274.0185546875,39.49086309089087
610,5,297.15252685546875,529448.3125,100702.0,13407.4130859375,39.48922205248656
611,7,477.9653015136719,614358.875,80102.0,15615.640625,39.3425341779726
612,6,523.2534790039062,575533.4375,74002.0,14635.48046875,39.324533193760985
613,6,527.962158203125,571735.1875,76402.0,14645.7568359375,39.03759934734723
614,5,1419.957275390625,650351.0,46002.0,16689.794921875,38.966985696606564
615,5,523.2535400390625,543891.0625,76302.0,13981.935546875,38.89955440551012
616,2,747.95703125,559588.875,63306.0,14411.16796875,38.83022363027372
617,7,1205.957763671875,739606.625,50306.0,19052.5,38.81940034116258
618,1,297.1524353027344,470591.21875,100302.0,12141.8642578125,38.757740060156344
619,6,1419.9569091796875,645925.5,45702.0,16666.23046875,38.75654433143367
620,2,698.9638061523438,554708.9375,63502.0,14328.203125,38.71448029181956
621,4,477.96527099609375,552200.0,79902.0,14275.921875,38.68051428377546
622,1,154.97349548339844,448858.9375,139202.0,11622.3017578125,38.62048558481778
623,2,1499.9517822265625,584818.875,45406.0,15155.7607421875,38.587233260558214
624,7,747.9573364257812,650631.25,63706.0,16921.3046875,38.45041868908786
625,5,1235.97802734375,649463.625,49002.0,16897.556640625,38.43535718285824
626,5,1405.9456787109375,640707.125,46002.0,16706.939453125,38.34976039732741
627,2,605.9810180664062,529238.375,69102.0,13805.1455078125,38.3363126959073
628,3,432.98492431640625,553145.4375,83502.0,14481.98828125,38.195407064109
629,4,747.9572143554688,585739.5625,63506.0,15386.171875,38.06922002812997
630,4,605.9808959960938,567062.875,70002.0,14907.23046875,38.0394518075462
631,7,1405.9459228515625,714993.0,46102.0,18848.59375,37.93349304905041
632,5,621.9412841796875,546680.5,69302.0,14416.150390625,37.92139268715683
633,6,154.97352600097656,519357.75,140702.0,13695.7236328125,37.92116166506981
634,6,621.9412841796875,560776.0625,70002.0,14796.642578125,37.89887195957803
635,6,314.93084716796875,543075.875,98506.0,14331.416015625,37.89408348818463
636,1,698.9636840820312,518437.3125,64102.0,13684.37109375,37.885359067526565
637,4,1419.957275390625,632488.875,45302.0,16699.630859375,37.8744225142514
638,5,698.9636840820312,567451.8125,64302.0,15006.3779296875,37.81404247972428
639,7,1499.9520263671875,705101.5,44906.0,18659.39453125,37.7880160483838
640,5,1205.9580078125,636225.5625,50406.0,16864.13671875,37.72654201697899
641,7,217.0027313232422,550754.75,119106.0,14646.68359375,37.602693229135966
642,3,1235.9776611328125,655275.5625,48902.0,17478.568359375,37.49023083738601
643,6,1455.937255859375,624019.0625,44906.0,16702.591796875,37.36061265753689
644,1,980.014404296875,556740.4375,55406.0,14941.58203125,37.26114385582392
645,2,478.9111022949219,476716.5625,79406.0,12847.1953125,37.106664209904764
646,7,1485.9627685546875,693407.1875,45002.0,18687.548828125,37.10530438622391
647,3,523.25341796875,536852.9375,75302.0,14480.5087890625,37.074176420202775
648,1,605.98095703125,481925.5625,68302.0,13143.25,36.667153291613566
649,7,154.97354125976562,526288.3125,141402.0,14373.9462890625,36.61404473874138
650,3,154.97348022460938,503329.15625,139002.0,13788.78125,36.50280232344682
651,6,364.92742919921875,504194.59375,91802.0,13843.3076171875,36.421540840716766
652,4,980.01513671875,594764.875,55606.0,16340.466796875,36.398279338858586
653,3,542.95361328125,530278.0625,74702.0,14583.0830078125,36.362548455351835
654,4,102.97557067871094,461789.96875,171302.0,12711.9775390625,36.32715423945413
655,2,1046.9312744140625,535424.9375,53306.0,14910.2001953125,35.90997642461756
656,5,726.9456787109375,546787.0,64606.0,15238.345703125,35.882307085858265
657,3,1499.950927734375,629446.0,45206.0,17609.150390625,35.74539293702171
658,5,154.97352600097656,464493.5625,141002.0,13009.5078125,35.70416107930678
659,2,542.953857421875,474502.59375,74202.0,13293.390625,35.694625031001074
660,2,527.9620361328125,470640.40625,76202.0,13201.7060546875,35.649968594997674
661,3,605.9807739257812,535915.6875,69402.0,15040.9931640625,35.63033914412416
662,1,432.9848327636719,455899.78125,83802.0,12819.4375,35.56316579803131
663,1,1499.9512939453125,555130.5,45006.0,15622.4443359375,35.534164056708526
664,5,364.9273376464844,475642.90625,92402.0,13411.5693359375,35.46511928141565
665,3,621.9409790039062,538243.3125,70202.0,15182.314453125,35.451993446836596
666,3,1205.957275390625,616639.9375,49906.0,17434.55078125,35.36884576132388
667,4,364.9273376464844,500596.28125,91102.0,14279.279296875,35.05753132509669
668,4,1485.96240234375,587031.3125,45302.0,16767.611328125,35.009835391123865
669,6,726.945556640625,535332.4375,64806.0,15343.6142578125,34.88959175491687
670,7,364.92742919921875,526131.8125,91602.0,15091.3193359375,34.86320849676167
671,7,621.9412231445312,556138.125,69702.0,15969.974609375,34.82398304337473
672,1,1419.9571533203125,539507.5,45402.0,15509.013671875,34.78670606747714
673,4,698.9637451171875,526342.0,64402.0,15245.0517578125,34.52543214425429
674,4,718.9708862304688,527361.5,66004.0,15302.6806640625,34.46203391269082
675,5,1485.962646484375,570484.3125,44902.0,16609.037109375,34.347825749512545
676,3,1485.962158203125,604495.1875,45002.0,17602.625,34.34119556032126
677,7,297.152587890625,508790.21875,100702.0,14863.740234375,34.23029538509652
678,4,542.9535522460938,494775.96875,73602.0,14535.2646484375,34.039694544067835
679,1,412.9694519042969,424790.0,84602.0,12494.95703125,33.99691563064974
680,6,605.9806518554688,500108.875,69502.0,14778.6005859375,33.840069774662965
681,1,477.9649658203125,438832.71875,79902.0,12981.3115234375,33.80496015042057
682,1,1205.9573974609375,513859.375,50006.0,15235.689453125,33.72734634562941
683,5,478.9111633300781,465322.59375,79502.0,13842.73828125,33.6149238897538
684,1,364.92730712890625,406259.5625,91102.0,12101.9306640625,33.56981408812853
685,3,698.9635620117188,521791.0625,63702.0,15558.0966796875,33.538232422815916
686,2,326.18719482421875,412816.28125,95902.0,12318.6630859375,33.51145155688646
687,2,432.9848937988281,420163.1875,81802.0,12570.3857421875,33.42484440154365
688,4,154.97352600097656,464234.625,138102.0,13895.6796875,33.40855830302471
689,2,1385.96923828125,505672.15625,46202.0,15153.4169921875,33.37017363877101
690,5,432.9851989746094,452924.59375,81502.0,13572.9560546875,33.369635319314234
691,7,1235.97900390625,638761.3125,48902.0,19151.318359375,33.35338593999781
692,5,314.9307861328125,443167.34375,97902.0,13311.3134765625,33.29253304193412
693,6,698.9638061523438,504319.625,63602.0,15152.4365234375,33.28307128823328
694,1,1235.977783203125,507435.1875,48502.0,15254.1044921875,33.265485218085836
695,3,527.9619140625,482380.96875,75802.0,14505.0244140625,33.256129392125374
696,7,980.0142211914062,600383.3125,55106.0,18096.140625,33.1774230175115
697,2,445.995361328125,416975.53125,81002.0,12583.1572265625,33.13759207981465
698,4,1499.9508056640625,555211.125,45206.0,16782.017578125,33.08369344837928
699,3,1419.9564208984375,579570.25,45502.0,17571.828125,32.98292277144613
700,5,1046.93115234375,550062.5,53606.0,16687.095703125,32.96334543685691
701,4,432.9851379394531,471183.25,82702.0,14324.6162109375,32.893254734477985
702,3,102.97555541992188,429440.78125,171502.0,13065.853515625,32.8674112821215
703,7,698.9639892578125,542694.0625,64302.0,16593.744140625,32.70473847860351
704,1,478.9111022949219,424434.84375,78702.0,12979.0595703125,32.70150980128222
705,4,1046.9312744140625,537554.5,53406.0,16461.177734375,32.65589550603379
706,5,102.9755859375,409182.34375,172902.0,12636.013671875,32.38223338272815
707,1,1485.962158203125,504128.96875,45302.0,15602.607421875,32.31055906996715
708,7,523.2535400390625,502481.8125,74302.0,15589.42578125,32.232220708498076
709,5,527.9619750976562,447467.84375,75602.0,13990.9482421875,31.9826673649418
710,1,747.9570922851562,444891.84375,62906.0,13931.66015625,31.933871395105292
711,2,116.92839050292969,396921.21875,161802.0,12456.65625,31.864186566920797
712,4,621.941162109375,476144.03125,69502.0,14977.5654296875,31.790482470950856
713,5,542.9536743164062,444195.09375,74102.0,14019.6474609375,31.683756313248725
714,1,527.9619750976562,408027.9375,76002.0,12916.1728515625,31.590467407738345
715,1,621.94091796875,415447.4375,69006.0,13248.7978515625,31.357368582010942
716,6,326.1872253417969,449299.4375,94802.0,14407.0810546875,31.18601441850121
717,6,544.8805541992188,456724.03125,74202.0,14682.6767578125,31.106319289293207
718,6,1299.9652099609375,511230.21875,47906.0,16544.966796875,30.89944059885093
719,6,1180.0018310546875,505054.1875,50206.0,16407.205078125,30.78246325898409
720,1,1180.0010986328125,468378.4375,49606.0,15219.7666015625,30.774350866321107
721,2,1180.0010986328125,463249.8125,49706.0,15072.94921875,30.73385346006077
722,7,446.9713134765625,478356.75,82302.0,15567.4140625,30.728080340093413
723,6,1385.969482421875,510181.28125,46502.0,16631.8828125,30.6748963422568
724,7,605.9812622070312,484249.34375,67102.0,15805.1748046875,30.638657891109265
725,2,142.99037170410156,359612.3125,145902.0,11809.375,30.45142630325483
726,2,726.9454956054688,437058.34375,63906.0,14375.5869140625,30.40281738496954
727,3,446.97125244140625,440682.0,82302.0,14500.33203125,30.39116615055959
